Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,cluster,distance
1.0,17.0,2.0,1.0,686.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,249.73479508332144
0.0,8.0,2.0,0.0,344.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,92.88009452363154
0.0,17.0,4.0,4.0,165.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,38.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0,272.3681808908921
2.0,21.0,4.0,4.0,645.0,4.0,4.0,3.0,2.0,0.0,3.0,1.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,209.2500671355444
1.0,5.0,4.0,4.0,136.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,18.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,300.5626187459789
0.0,20.0,2.0,0.0,681.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,26.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,244.925361258818
1.0,17.0,2.0,3.0,565.0,1.0,4.0,3.0,2.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,128.7708168224366
3.0,2.0,4.0,4.0,311.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,11.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,126.08735967607284
1.0,15.0,3.0,0.0,451.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,19.62651005389302
3.0,11.0,2.0,0.0,623.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,186.76867436096333
3.0,17.0,2.0,4.0,460.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,16.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,24.093910185541898
1.0,2.0,2.0,6.0,14.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,422.7812302161724
1.0,21.0,2.0,4.0,308.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,128.9923528074699
1.0,19.0,4.0,4.0,478.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,43.67957842373189
3.0,11.0,2.0,4.0,626.0,0.0,4.0,3.0,1.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,190.61035088034828
3.0,26.0,2.0,4.0,819.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,382.86225860996376
0.0,7.0,4.0,0.0,671.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,21.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,234.79268727348705
1.0,11.0,2.0,6.0,265.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,171.95280876790255
3.0,17.0,2.0,0.0,827.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,24.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,390.7199474535506
0.0,31.0,2.0,9.0,824.0,0.0,4.0,3.0,2.0,1.0,3.0,3.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,388.0472605370928
3.0,21.0,4.0,4.0,532.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,95.9461965705567
2.0,17.0,2.0,4.0,176.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,38.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,261.38238285700555
1.0,2.0,2.0,4.0,56.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,45.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,381.7117745462143
1.0,13.0,3.0,9.0,465.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,30.261133938773146
3.0,17.0,3.0,0.0,481.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,46.59762374701563
1.0,11.0,1.0,0.0,178.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,258.64669388363177
1.0,21.0,4.0,3.0,859.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,30.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,422.9022368754932
3.0,29.0,2.0,9.0,733.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0,297.08083237212384
2.0,15.0,2.0,0.0,544.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,107.93155528884044
0.0,23.0,2.0,1.0,855.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0,418.8074026727778
3.0,17.0,4.0,3.0,379.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,57.79572634524442
0.0,11.0,4.0,3.0,241.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,195.6964141600418
2.0,26.0,0.0,9.0,786.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,349.889283071068
3.0,9.0,2.0,4.0,233.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,45.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,205.5707040285484
0.0,17.0,2.0,1.0,801.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,10.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,364.6849904958819
1.0,17.0,4.0,4.0,312.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,125.19329703561702
3.0,8.0,4.0,7.0,624.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,187.7751861322151
3.0,11.0,1.0,4.0,289.0,1.0,4.0,3.0,2.0,0.0,3.0,2.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,147.48554615549114
0.0,13.0,2.0,4.0,358.0,4.0,3.0,1.0,3.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,79.42551377650464
0.0,23.0,2.0,3.0,673.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,11.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,236.85754912962508
3.0,8.0,2.0,0.0,458.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,31.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,27.45226299093772
3.0,8.0,2.0,3.0,310.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,126.62237738521252
0.0,21.0,2.0,1.0,661.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,21.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,224.8128416863238
3.0,8.0,2.0,4.0,69.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,367.477887189692
0.0,27.0,2.0,4.0,332.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0,106.00101266088582
1.0,27.0,4.0,1.0,711.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,275.062427816922
