Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target,cluster,distance
0.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11,1,1.085369620638288
0.0,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,1,1.049839571858372
0.0,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11,1,1.0800331555842813
0.0,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7,1,3.314941751930361
0.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10,1,0.3331115302224311
0.0,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,1,2.2770557656897874
0.0,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,1,1.283122028843899
0.0,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9,1,1.27617830957686
0.0,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9,1,1.268936516395217
0.0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10,1,0.4001362196451196
0.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,1,1.2697971221169135
0.0,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,1,0.7390379666495888
0.0,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10,1,0.273616865109047
0.0,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9,1,1.3072588096094753
0.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10,1,0.2731188220003949
0.0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10,1,0.4184568143961185
0.0,0.625,0.5,0.175,1.273,0.564,0.302,0.374,9,1,1.2964366119765696
0.0,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11,1,0.9824862601401044
0.0,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9,1,1.3232761197374492
0.0,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12,1,1.7740201611309203
0.0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7,1,3.3153226322166445
0.0,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9,1,1.2825965065662257
0.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,1,0.2707684764113895
0.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,1,0.8254833675227097
0.0,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12,1,1.734645976049356
0.0,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,1,1.295807981899941
0.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,1,2.284768706502433
0.0,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9,1,1.3461349511880918
0.0,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10,1,0.5062142236500241
0.0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,1,2.9630133047717115
0.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10,1,0.3476292824985726
0.0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,1,0.5345452813182603
0.0,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11,1,0.7336806781596817
0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,1,0.2803900955305622
0.0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10,1,0.2978259380393229
0.0,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,1,0.2691337090754931
0.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,1,1.7321139209693803
0.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,1,0.2849508859721522
0.0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10,1,0.2891192180805014
0.0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,1,1.2703134892893178
0.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,1,3.7435609222852686
0.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9,1,1.3020608693216882
0.0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,1,0.3974976090100668
0.0,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10,1,0.4396042940440609
0.0,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10,1,0.5146618145929762
0.0,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,1,1.117184027360134
0.0,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11,1,0.7823904776421341
0.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9,1,1.3579046624223778
0.0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,1,0.9477064632731124
0.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,1,1.3713257323695025
0.0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10,1,0.6464582334923046
0.0,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,1,1.1459113290867389
0.0,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7,1,3.3109013424243803
0.0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,1,3.2752366183583668
0.0,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,1,1.2773356540699228
0.0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,1,1.2924499697336664
0.0,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,1,1.2982853358032167
0.0,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11,1,0.8510785921134327
0.0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12,1,1.7736532251671926
0.0,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,1,2.8707331933191145
0.0,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,1,1.911143997439234
0.0,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10,1,0.3682528736806495
0.0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,1,1.2821210251647794
0.0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9,1,1.2818639074057667
0.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,1,2.732796331204315
0.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,1,0.7371420271996107
0.0,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,1,2.2701924054904907
0.0,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,1,0.294788351672782
0.0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,1,0.3362477462800279
0.0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,1,0.7615901147843743
0.0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,1,2.773928271288259
0.0,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14,1,3.778885665917643
0.0,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,1,0.9598760755556316
0.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10,1,0.4693206693113703
0.0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,1,0.8768727731384017
0.0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,1,2.335616452684927
0.0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8,1,2.348391545497724
0.0,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12,1,1.7350396031516864
0.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9,1,1.2754935236923457
0.0,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9,1,1.2697034575554391
0.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,1,0.6251007927804754
0.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12,1,1.79956479975867
0.0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,1,0.4610249930561542
0.0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,1,3.8008013082178898
0.0,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7,1,3.350148799825148
0.0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,1,1.2958694018862735
0.0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9,1,1.275890463843294
0.0,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,1,3.785023074611564
0.0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7,1,3.392660198188964
0.0,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9,1,1.2727530935619389
0.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11,1,0.8423370278629516
0.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12,1,1.7404704216162203
0.0,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9,1,1.2706546496066864
0.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,1,3.734975249339361
0.0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,1,3.756414517089399
0.0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18,1,7.742174492622718
0.0,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10,1,0.4851793763483756
0.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15,1,4.757736939830375
0.0,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8,1,2.399739473411051
0.0,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9,1,1.3576376632192588
0.0,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12,1,1.875479622707164
0.0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9,1,1.3947927000006206
0.0,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,1,1.7802539084596358
0.0,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,15,1,4.7727317152179225
0.0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15,1,4.734315994079349
0.0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,1,0.2735014648342403
0.0,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,1,4.763908443324711
0.0,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,7,1,3.335019258511654
0.0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9,1,1.273252640661484
0.0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12,1,1.7383389112840546
0.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12,1,1.7393265208427924
0.0,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,13,1,2.753811795433126
0.0,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,1,2.733756318697084
0.0,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17,1,6.732912075324565
0.0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10,1,0.3469497780009961
0.0,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,1,1.7602923306769989
0.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10,1,0.7555836113781994
0.0,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,10,1,0.4902586408878159
0.0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18,1,7.736958212083432
0.0,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8,1,2.366417958256261
0.0,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16,1,5.7523744973575965
0.0,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,11,1,0.9642520947190212
0.0,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,13,1,2.800765879520784
0.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10,1,1.063757013303199
0.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,15,1,4.732699309542378
0.0,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,11,1,0.8889325566036714
0.0,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12,1,1.7669141062075664
0.0,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13,1,2.7636774021695936
0.0,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,13,1,2.7657504407908915
0.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13,1,2.783658028800225
0.0,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,12,1,1.7873428730138698
0.0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,10,1,0.2826830815972231
0.0,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,9,1,1.3349995055724644
0.0,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,11,1,1.1455522129863291
0.0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10,1,1.335585281898763
0.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7,1,3.28510441488473
0.0,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6,1,4.274615952607963
0.0,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,10,1,0.4540120751165567
0.0,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,11,1,1.0777129668004914
0.0,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,11,1,1.123110217702235
0.0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9,1,1.313717691425342
0.0,0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11,1,0.7363829755799152
0.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8,1,2.2698046722925955
0.0,0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9,1,1.3298243190194985
0.0,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,11,1,0.8995573225011254
0.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10,1,0.754043384989449
0.0,0.575,0.45,0.12,0.9585,0.447,0.169,0.275,12,1,1.736081683675207
0.0,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,10,1,0.2963667461498856
0.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,8,1,2.273418643273986
0.0,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10,1,0.3468466245937175
0.0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13,1,2.74398332621972
0.0,0.625,0.485,0.165,1.2255,0.5075,0.296,0.36,10,1,0.3359392551311501
0.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10,1,0.3590857238509406
0.0,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9,1,1.2787751055926917
0.0,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11,1,1.1529163784245084
0.0,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10,1,0.8742435118880711
0.0,0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11,1,0.7981433324798929
0.0,0.64,0.49,0.18,1.36,0.653,0.347,0.305,9,1,1.3250262322579185
0.0,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10,1,0.2777244855322262
0.0,0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,11,1,1.0372169723462652
0.0,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11,1,0.7363923583660228
0.0,0.635,0.5,0.175,1.477,0.684,0.3005,0.39,12,1,1.8006090054335828
0.0,0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9,1,1.3059464907722995
0.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9,1,1.378131601815327
0.0,0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11,1,0.7600860195001471
0.0,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11,1,1.2379125149965755
0.0,0.715,0.565,0.18,1.79,0.844,0.3535,0.5385,9,1,1.5476195215018491
0.0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11,1,1.104769235964462
0.0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9,1,1.4557382007248023
0.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9,1,1.2778785233567982
0.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10,1,0.2905388923973262
0.0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9,1,1.3091948435565437
0.0,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9,1,1.2789334941527402
0.0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11,1,0.7384020864458706
0.0,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,9,1,1.2719442771995864
0.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10,1,0.3459308180409087
0.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10,1,0.3631210467920986
0.0,0.65,0.505,0.165,1.357,0.5725,0.281,0.43,11,1,0.8147585699432891
0.0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,13,1,2.7595561234165857
0.0,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9,1,1.3015961453511378
0.0,0.585,0.475,0.165,1.053,0.458,0.217,0.3,11,1,0.7318443484168018
0.0,0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,11,1,0.7355780016155765
0.0,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8,1,2.3255375726235523
0.0,0.565,0.45,0.165,0.887,0.37,0.239,0.249,11,1,0.7580823135507512
0.0,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10,1,0.2850999418267403
1.0,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7,2,0.7244081103560145
1.0,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8,2,0.3495828560140556
1.0,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7,2,0.6932369718441632
1.0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10,2,2.3491654537623585
1.0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,5,2,2.707509026984469
1.0,0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5,2,2.7163483917985727
1.0,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4,2,3.702310871839954
1.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7,2,0.7129644559442246
1.0,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6,2,1.698045159573001
1.0,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,8,2,0.4026086461957978
1.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4,2,3.692740376784708
1.0,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6,2,1.7016266991279372
1.0,0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7,2,0.7073059825487696
1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,9,2,1.340573274045747
1.0,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7,2,0.696244026338365
1.0,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6,2,1.6900747661205604
1.0,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,5,2,2.7034751393926477
1.0,0.375,0.275,0.09,0.238,0.1075,0.0545,0.07,6,2,1.6798512667181968
1.0,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8,2,0.3962726090839076
1.0,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7,2,0.7172938305971498
1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7,2,0.7959565648388176
1.0,0.28,0.205,0.08,0.127,0.052,0.039,0.042,9,2,1.3942218267357216
1.0,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125,5,2,2.7231861318793267
1.0,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4,2,3.7073079385512746
1.0,0.235,0.16,0.04,0.048,0.0185,0.018,0.015,5,2,2.7130112620974294
1.0,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,2,0.7305407312614921
1.0,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5,2,2.6918795416124865
1.0,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8,2,0.4909555868463607
1.0,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,4,2,3.700159962724787
1.0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8,2,0.4199565060831936
1.0,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9,2,1.344066984755498
1.0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,8,2,0.3414405782645168
1.0,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7,2,0.693921139341624
1.0,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7,2,0.67652880531994
1.0,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,10,2,2.3395128217459096
1.0,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7,2,0.7181491543536239
1.0,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7,2,0.7805769464063687
1.0,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12,2,4.336195928768118
1.0,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9,2,1.3922697738134873
1.0,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015,1,2,6.698077592403914
1.0,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3,2,4.7046080088684885
1.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,2,4.707031884380324
1.0,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5,2,2.728026378295713
1.0,0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5,2,2.699177035687661
1.0,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5,2,2.7092586661007245
1.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8,2,0.5136641033606976
1.0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8,2,0.4699097988833407
1.0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10,2,2.3568342302423178
1.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13,2,5.347079479506033
1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,9,2,1.3656021701723016
1.0,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7,2,0.7504267470372851
1.0,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7,2,0.7165940069760766
1.0,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,7,2,0.7387000608688085
1.0,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4,2,3.691410962815251
1.0,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7,2,0.7040193086801882
1.0,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6,2,1.7091900323384537
1.0,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6,2,1.715759942051456
1.0,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4,2,3.6879838508671714
1.0,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4,2,3.7039857013460806
1.0,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3,2,4.700595204121214
1.0,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8,2,0.3399136143546588
1.0,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6,2,1.6951948163628354
1.0,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5,2,2.6993531608028656
1.0,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4,2,3.7046152496388127
1.0,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,2,2.697962796454062
1.0,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7,2,0.7023457728616974
1.0,0.32,0.255,0.1,0.1755,0.073,0.0415,0.065,7,2,0.7362685458785209
1.0,0.36,0.28,0.09,0.2255,0.0885,0.04,0.09,8,2,0.4188504568279737
1.0,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5,2,2.692869872761241
1.0,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,5,2,2.708043524170309
1.0,0.34,0.26,0.08,0.2,0.08,0.0555,0.055,6,2,1.6889840192631635
1.0,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,2,0.3897458556813912
1.0,0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,2,1.3386286023050062
1.0,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10,2,2.338982455642722
1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9,2,1.3535880284668256
1.0,0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,2,1.687766898691781
1.0,0.39,0.31,0.1,0.302,0.116,0.064,0.115,11,2,3.3396442984424954
1.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7,2,0.6672885686166172
1.0,0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,2,3.339077548614426
1.0,0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,2,0.5369834681048195
1.0,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6,2,1.7224908801265095
1.0,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13,2,5.336822865566154
1.0,0.36,0.275,0.095,0.217,0.084,0.0435,0.09,7,2,0.7125606330189245
1.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14,2,6.339634649968842
1.0,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,2,2.348355217540006
1.0,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,2,0.4461341464918288
1.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10,2,2.343426096182318
1.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9,2,1.3648863073946294
1.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10,2,2.341054694579882
1.0,0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,2,1.7313300517922328
1.0,0.22,0.165,0.055,0.0545,0.0215,0.012,0.02,5,2,2.7124078758988874
1.0,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,6,2,1.7284007079474972
1.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,2,2.725279867202345
1.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9,2,1.3387111016891564
1.0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,2,2.482591368597224
1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,2,1.3610307032240825
1.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12,2,4.3367346029313305
1.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,2,2.338364657924465
1.0,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11,2,3.336839494570714
1.0,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,11,2,3.342437463441574
1.0,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11,2,3.379620068649796
1.0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13,2,5.381523239425599
1.0,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,2,4.36076859137197
1.0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13,2,5.33740218253448
1.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12,9,2,1.3530762826871934
1.0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,2,2.349190850788318
1.0,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,2,6.351554393978886
1.0,0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13,2,5.343894160877637
1.0,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,13,2,5.34378261054775
1.0,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12,2,4.340055434490803
1.0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,2,4.336303192486027
1.0,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14,2,6.336171653917274
1.0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,2,2.4319714890135007
1.0,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,2,2.408284064336872
1.0,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11,2,3.383264356630881
1.0,0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,2,6.3537606710680485
